curriculum	unit_code	unit_title	lo_code	lo_title	ac_code	ac_text
gcse-science-biology	BIO-2	Cells and control	LO1	Specification block 1 (2.1 to 2.14)	2.11B	Explain how the difficulties of accessing brain tissue inside the skull can be overcome by using CT scanning and PET scanning to investigate brain function
gcse-science-biology	BIO-2	Cells and control	LO1	Specification block 1 (2.1 to 2.14)	2.12B	Explain some of the limitations in treating damage and disease in the brain and other parts of the nervous system, including spinal injuries and brain tumours
gcse-science-biology	BIO-2	Cells and control	LO1	Specification block 1 (2.1 to 2.14)	2.13	Explain the structure and function of sensory receptors, sensory neurones, relay neurones in the CNS, motor neurones and synapses in the transmission of electrical impulses, including the axon, dendron, myelin sheath and the role of neurotransmitters
gcse-science-biology	BIO-2	Cells and control	LO1	Specification block 1 (2.1 to 2.14)	2.14	Explain the structure and function of a reflex arc including sensory, relay and motor neurones
gcse-science-biology	BIO-2	Cells and control	LO2	Specification block 2 (2.15Ba to 2.17B)	2.15Ba	Explain the structure and function of the eye as a sensory receptor including the role of the cornea and lens
gcse-science-biology	BIO-2	Cells and control	LO2	Specification block 2 (2.15Ba to 2.17B)	2.15Bb	Explain the structure and function of the eye as a sensory receptor including the role of the iris
gcse-science-biology	BIO-2	Cells and control	LO2	Specification block 2 (2.15Ba to 2.17B)	2.15Bc	Explain the structure and function of the eye as a sensory receptor including the role of rod and cone cells in the retina
gcse-science-biology	BIO-2	Cells and control	LO2	Specification block 2 (2.15Ba to 2.17B)	2.16B	Describe defects of the eye including cataracts, long-sightedness, short-sightedness and colour blindness
gcse-science-biology	BIO-2	Cells and control	LO2	Specification block 2 (2.15Ba to 2.17B)	2.17B	Explain how cataracts, long-sightedness and short-sightedness can be corrected
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.1B	Explain some of the advantages and disadvantages of asexual reproduction, including the lack of need to find a mate, a rapid reproductive cycle, but no variation in the population
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.2B	Explain some of the advantages and disadvantages of sexual reproduction, including variation in the population, but the requirement to find a mate
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.3	Explain the role of meiotic cell division, including the production of four daughter cells, each with half the number of chromosomes, and that this results in the formation of genetically different haploid gametes. The stages of meiosis are not required
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.4a	Describe DNA as a polymer made up of two strands coiled to form a double helix
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.4b	Describe DNA as a polymer made up of strands linked by a series of complementary base pairs joined together by weak hydrogen bonds
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.4c	Describe DNA as a polymer made up of nucleotides that consist of a sugar and phosphate group with one of the four different bases attached to the sugar
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.5	Describe the genome as the entire DNA of an organism and a gene as a section of a DNA molecule that codes for a specific protein
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.6	Explain how DNA can be extracted from fruit
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.7B	Explain how the order of bases in a section of DNA decides the order of amino acids in the protein and that these fold to produce specifically shaped proteins such as enzymes
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.8Ba	Describe the stages of protein synthesis, including transcription and translation RNA polymerase binds to non-coding DNA located in front of a gene
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.8Bb	Describe the stages of protein synthesis, including transcription and translation RNA polymerase produces a complementary mRNA strand from the coding DNA of the gene
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.8Bc	Describe the stages of protein synthesis, including transcription and translation the attachment of the mRNA to the ribosome
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.8Bd	Describe the stages of protein synthesis, including transcription and translation the coding by triplets of bases (codons) in the mRNA for specific amino acids
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.8Be	Describe the stages of protein synthesis, including transcription and translation the transfer of amino acids to the ribosome by tRNA
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.8Bf	Describe the stages of protein synthesis, including transcription and translation the linking of amino acids to form polypeptides
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.9B	Describe how genetic variants in the non-coding DNA of a gene can affect phenotype by influencing the binding of RNA polymerase and altering the quantity of protein produced
gcse-science-biology	BIO-3	Genetics	LO1	Specification block 1 (3.1B to 3.10B)	3.10B	Describe how genetic variants in the coding DNA of a gene can affect phenotype by altering the sequence of amino acids and therefore the activity of the protein produced
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.11B	Describe the work of Gregor Mendel in discovering the basis of genetics and recognise the difficulties of understanding inheritance before the mechanism was discovered
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.12	Explain why there are differences in the inherited characteristics as a result of alleles
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.13	Explain the terms: chromosome, gene, allele, dominant, recessive, homozygous, heterozygous, genotype, phenotype, gamete and zygote
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.14	Explain monohybrid inheritance using genetic diagrams, Punnett squares and family pedigrees
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.15	Describe how the sex of offspring is determined at fertilisation, using genetic diagrams
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.16	Calculate and analyse outcomes (using probabilities, ratios and percentages) from monohybrid crosses and pedigree analysis for dominant and recessive traits
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.17B	Describe the inheritance of the ABO blood groups with reference to codominance and multiple alleles
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.18B	Explain how sex-linked genetic disorders are inherited
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.19	State that most phenotypic features are the result of multiple genes rather than single gene inheritance
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.20a	Describe the causes of variation that influence phenotype, including genetic variation – different characteristics as a result of mutation and sexual reproduction
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.20b	Describe the causes of variation that influence phenotype, including environmental variation – different characteristics caused by an organism’s environment (acquired characteristics)
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.21	Discuss the outcomes of the Human Genome Project and its potential applications within medicine
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.22	State that there is usually extensive genetic variation within a population of a species and that these arise through mutations
gcse-science-biology	BIO-3	Genetics	LO2	Specification block 2 (3.11B to 3.23)	3.23	State that most genetic mutations have no effect on the phenotype, some mutations have a small effect on the phenotype and, rarely, a single mutation will significantly affect the phenotype
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.1B	Describe the work of Charles Darwin and Alfred Wallace in the development of the theory of evolution by natural selection and explain the impact of these ideas on modern biology
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.2	Explain Charles Darwin's theory of evolution by natural selection
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.3	Explain how the emergence of resistant organisms supports Charles Darwin's theory of evolution including antibiotic resistance in bacteria
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.4a	Describe the evidence for human evolution, based on fossils, including Ardi from 4.4 million years ago
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.4b	Describe the evidence for human evolution, based on fossils, including Lucy from 3.2 million years ago
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.4c	Describe the evidence for human evolution, based on fossils, including Richard Leakey's discovery of fossils from 1.6 million years ago
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.5a	Describe the evidence for human evolution based on stone tools, including the development of stone tools over time
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.5b	Describe the evidence for human evolution based on stone tools, including how these can be dated from their environment
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.6B	Describe how the anatomy of the pentadactyl limb provides scientists with evidence for evolution
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.7	Describe how genetic analysis has led to the suggestion of the three domains rather than the five kingdoms classification method
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.8	Explain selective breeding and its impact on food plants and domesticated animals
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.9B	Describe the process of tissue culture and its advantages in medical research and plant breeding programmes
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.10	Describe genetic engineering as a process which involves modifying the genome of an organism to introduce desirable characteristics
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.11a	Describe the main stages of genetic engineering including the use of restriction enzymes
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.11b	Describe the main stages of genetic engineering including the use of ligase
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.11c	Describe the main stages of genetic engineering including the use of sticky ends
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.11d	Describe the main stages of genetic engineering including the use of vectors
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO1	Specification block 1 (4.1B to 4.12B)	4.12B	Explain the advantages and disadvantages of genetic engineering to produce GM organisms including the modification of crop plants, including the introduction of genes for insect resistance from Bacillus thuringiensis into crop plants
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO2	Specification block 2 (4.13B to 4.14)	4.13B	Explain the advantages and disadvantages of agricultural solutions to the demands of a growing human population, including use of fertilisers and biological control
gcse-science-biology	BIO-4	Natural selection and genetic modification	LO2	Specification block 2 (4.13B to 4.14)	4.14	Evaluate the benefits and risks of genetic engineering and selective breeding in modern agriculture and medicine, including practical and ethical implications
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.1	Describe health as a state of complete physical, mental and social well-being and not merely the absence of disease or infirmity, as defined by the World Health Organization (WHO)
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.2	Describe the difference between communicable and non-communicable diseases
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.3	Explain why the presence of one disease can lead to a higher susceptibility to other diseases
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.4	Describe a pathogen as a disease-causing organism, including viruses, bacteria, fungi and protists
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.5a	Describe some common infections, including cholera (bacteria) causes diarrhoea
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.5b	Describe some common infections, including tuberculosis (bacteria) causes lung damage
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.5c	Describe some common infections, including Chalara ash dieback (fungi) causes leaf loss and bark lesions
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.5d	Describe some common infections, including malaria (protists) causes damage to blood and liver
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.5e	Describe some common infections, including HIV (virus) destroys white blood cells, leading to the onset of AIDS
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.5f	Describe some common infections, including stomach ulcers caused by Helicobacter (bacteria)
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.5g	Describe some common infections, including Ebola (virus) causes haemorrhagic fever
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.6a	Explain how pathogens are spread and how this spread can be reduced or prevented, including cholera (bacteria) – water
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.6b	Explain how pathogens are spread and how this spread can be reduced or prevented, including tuberculosis (bacteria) – airborne
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.6c	Explain how pathogens are spread and how this spread can be reduced or prevented, including Chalara ash dieback (fungi) – airborne
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.6d	Explain how pathogens are spread and how this spread can be reduced or prevented, including malaria (protists) – animal vectors
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.6e	Explain how pathogens are spread and how this spread can be reduced or prevented, including stomach ulcers caused by Helicobacter (bacteria) – oral transmission
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.6f	Explain how pathogens are spread and how this spread can be reduced or prevented, including Ebola (virus) – body fluids
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.7B	Describe the lifecycle of a virus, including lysogenic and lytic pathways
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.8a	Explain how sexually transmitted infections (STIs) are spread and how this spread can be reduced or prevented, including Chlamydia (bacteria)
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.8b	Explain how sexually transmitted infections (STIs) are spread and how this spread can be reduced or prevented, including HIV (virus)
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.9B	Describe how some plants defend themselves against attack from pests and pathogens by physical barriers, including the leaf cuticle and cell wall
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO1	Specification block 1 (5.1 to 5.10B)	5.10B	Describe how plants defend themselves against attack from pests and pathogens by producing chemicals, some of which can be used to treat human diseases or relieve symptoms
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.11B	Describe different ways plant diseases can be detected and identified, in the lab and in the field including the elimination of possible environmental causes, distribution analysis of affected plants, observation of visible symptoms and diagnostic testing to identify pathogens
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.12a	Describe how the physical barriers and chemical defences of the human body provide protection from pathogens, including physical barriers, including mucus, cilia and skin
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.12b	Describe how the physical barriers and chemical defences of the human body provide protection from pathogens, including chemical defence, including lysozymes and hydrochloric acid
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.13a	Explain the role of the specific immune system of the human body in defence against disease, including exposure to pathogen
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.13b	Explain the role of the specific immune system of the human body in defence against disease, including the antigens trigger an immune response which causes the production of antibodies
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.13c	Explain the role of the specific immune system of the human body in defence against disease, including the antigens also trigger production of memory lymphocytes
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.13d	Explain the role of the specific immune system of the human body in defence against disease, including the role of memory lymphocytes in the secondary response to the antigen
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.14	Explain the body’s response to immunisation using an inactive form of a pathogen
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.15B	Discuss the advantages and disadvantages of immunisation, including the concept of herd immunity
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.16	Explain that antibiotics can only be used to treat bacterial infections because they inhibit cell processes in the bacterium but not the host organism
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.17B	Explain the aseptic techniques used in culturing microorganisms in the laboratory, including the use of an autoclave to prepare sterile growth medium and petri dishes, the use of sterile inoculating loops to transfer microorganisms and the need to keep petri dishes and culture vials covered
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.18B	Core Practical: Investigate the effects of antiseptics, antibiotics or plant extracts on microbial cultures
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.19B	Calculate cross-sectional areas of bacterial cultures and clear agar jelly using πr2
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO2	Specification block 2 (5.11B to 5.20)	5.20	Describe that the process of developing new medicines, including antibiotics, has many stages, including discovery, development, preclinical and clinical testing
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.21Ba	Describe the production of monoclonal antibodies, including use of lymphocytes which produce desired antibodies but do not divide
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.21Bb	Describe the production of monoclonal antibodies, including production of hybridoma cells
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.21Bc	Describe the production of monoclonal antibodies, including hybridoma cells produce antibodies as they divide
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.22Ba	Explain the use of monoclonal antibodies, including in pregnancy testing
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.22Bb	Explain the use of monoclonal antibodies, including in diagnosis including locating the position of blood clots and cancer cells and in treatment of diseases including cancer
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.22Bc	Explain the use of monoclonal antibodies, including the advantages of using monoclonal antibodies to target specific cells compared to drug and radiotherapy treatments
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.23	Describe that many non-communicable human diseases are caused by the interaction of a number of factors, including cardiovascular diseases, many forms of cancer, some lung and liver diseases and diseases influenced by nutrition
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.24a	Explain the effect of lifestyle factors on non-communicable diseases at local, national and global levels, including exercise and diet on obesity and malnutrition, including BMI and waist : hip calculations, using the BMI equation: BMI = mass (kg) / (height (m))2
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.24b	Explain the effect of lifestyle factors on non-communicable diseases at local, national and global levels, including alcohol on liver diseases
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.24c	Explain the effect of lifestyle factors on non-communicable diseases at local, national and global levels, including smoking on cardiovascular diseases
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.25a	Evaluate some different treatments for cardiovascular disease, including life-long medication
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.25b	Evaluate some different treatments for cardiovascular disease, including surgical procedures
gcse-science-biology	BIO-5	Health, disease and the development of medicines	LO3	Specification block 3 (5.21Ba to 5.25c)	5.25c	Evaluate some different treatments for cardiovascular disease, including lifestyle changes
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.1	Describe photosynthetic organisms as the main producers of food and therefore biomass
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.2	Describe photosynthesis in plants and algae as an endothermic reaction that uses light energy to react carbon dioxide and water to produce glucose and oxygen
gcse-science-biology	BIO-6	Plant structures and their functions	LO1	Specification block 1 (6.1 to 6.13)	6.3	Explain the effect of temperature, light intensity and carbon dioxide concentration as limiting factors on the rate of photosynthesis
